Ensembl_gene_ID	HGNC_symbol
ENSRNOG00000006642	Yipf6
ENSRNOG00000007766	Pqbp1
ENSRNOG00000003377	Rbm31y
ENSRNOG00000067363	Xkrx
ENSRNOG00000049355	Arxes1
ENSRNOG00000046390	Tceal3
ENSRNOG00000004322	Sh3kbp1
ENSRNOG00000028847	AABR07040251.1
ENSRNOG00000032208	Eda
ENSRNOG00000037707	Armcx6
ENSRNOG00000043182	Septin6
ENSRNOG00000058183	AABR07040624.1
ENSRNOG00000002291	Brwd3
ENSRNOG00000049020	Tceal6
ENSRNOG00000024801	Slc35a2
ENSRNOG00000000869	Arhgef6
ENSRNOG00000030475	Pwwp3b
ENSRNOG00000045618	AABR07040686.1
ENSRNOG00000046858	Arxes2
ENSRNOG00000037610	Trap1a
ENSRNOG00000039203	AABR07040892.1
ENSRNOG00000034198	Tceal9
ENSRNOG00000021589	Nexmif
ENSRNOG00000067072	LOC108349189
ENSRNOG00000026227	AABR07041997.1
ENSRNOG00000019176	Kcne5
ENSRNOG00000022939	Gpkow
ENSRNOG00000047100	Btg1b
ENSRNOG00000022391	Zfp711
ENSRNOG00000066509	LOC103690889
ENSRNOG00000037645	Tceal7
ENSRNOG00000039192	LOC103690888
ENSRNOG00000040026	Rhox10
ENSRNOG00000026265	Magec2
ENSRNOG00000050465	AABR07041109.1
ENSRNOG00000010092	Magix
ENSRNOG00000004795	Pof1b
ENSRNOG00000012756	Slc25a43
ENSRNOG00000029512	LOC100361854
ENSRNOG00000064591	Ppp1r2-ps2
ENSRNOG00000003430	F9
ENSRNOG00000039496	Plp2
ENSRNOG00000039980	Slc25a5
ENSRNOG00000030645	RGD1566035
ENSRNOG00000027658	Gpr101
ENSRNOG00000049392	Sowahd
ENSRNOG00000012564	Steep1
ENSRNOG00000061620	Sec61g-ps4
ENSRNOG00000022417	Prickle3
ENSRNOG00000003554	Piga
ENSRNOG00000031533	Dcaf12l2
ENSRNOG00000004409	Sash3
ENSRNOG00000070784	LOC691030
ENSRNOG00000003707	Zmym3
ENSRNOG00000063745	LOC681067
ENSRNOG00000003734	LOC681300
ENSRNOG00000023016	Magea9
ENSRNOG00000063278	RGD1560124
ENSRNOG00000021434	Usp51
ENSRNOG00000039985	Ube2a
ENSRNOG00000048990	Ddx21-ps1
ENSRNOG00000003456	Actrt1
ENSRNOG00000037506	Or11n2
ENSRNOG00000069375	LOC681355
ENSRNOG00000071109	RGD1566225
ENSRNOG00000003742	Cdkl5
ENSRNOG00000063966	LOC102551133
ENSRNOG00000033413	Or11q2
ENSRNOG00000065461	LOC103690902
ENSRNOG00000033628	Tesl
ENSRNOG00000065004	Klf8
ENSRNOG00000029322	Or5bh3
ENSRNOG00000067186	LOC103694587
ENSRNOG00000007345	Amot
ENSRNOG00000049908	Fam104b
ENSRNOG00000063711	LOC103690904
ENSRNOG00000062329	Rpgr-ps1
ENSRNOG00000069341	Gja6
ENSRNOG00000062994	LOC100364877
ENSRNOG00000058089	LOC120099290
ENSRNOG00000034150	Ftl1l1
ENSRNOG00000030434	Rs1
ENSRNOG00000045535	Rtl8a
ENSRNOG00000062421	RragB
ENSRNOG00000029788	Zfp36l3
ENSRNOG00000066544	RGD1561558
ENSRNOG00000069643	LOC120099255
ENSRNOG00000058173	Sox3
ENSRNOG00000007688	Sms
ENSRNOG00000070469	RGD1560585
ENSRNOG00000066398	LOC108349258
ENSRNOG00000013321	Dock11
ENSRNOG00000070141	LOC120099272
ENSRNOG00000059783	LOC102546830
ENSRNOG00000043487	RGD1560171
ENSRNOG00000005176	Map7d2
ENSRNOG00000003472	Atp11c
ENSRNOG00000067844	Tro
ENSRNOG00000067936	RGD1565430
ENSRNOG00000063423	LOC688702
ENSRNOG00000047491	AABR07037520.1
ENSRNOG00000063525	RGD1566008
ENSRNOG00000002509	Gnl3l
ENSRNOG00000060421	AABR07042326.2
ENSRNOG00000048356	RGD1308750
ENSRNOG00000040249	AC115420.1
ENSRNOG00000051885	LOC100360413
ENSRNOG00000058333	Rhox4g
ENSRNOG00000005681	AABR07042323.1
ENSRNOG00000004971	Txlng
ENSRNOG00000052773	Magea10
ENSRNOG00000069211	Itih6-ps1
ENSRNOG00000050915	LOC120099181
ENSRNOG00000002449	Maged2
ENSRNOG00000059720	Syp
ENSRNOG00000005157	Rbbp7
ENSRNOG00000038970	Fgd1
ENSRNOG00000064917	Tsr2
ENSRNOG00000007014	Cnksr2
ENSRNOG00000068201	RGD1565862
ENSRNOG00000062296	Srsf5-ps1
ENSRNOG00000037399	LOC688842
ENSRNOG00000062231	FAM120C
ENSRNOG00000023440	Phex
ENSRNOG00000000873	Brs3
ENSRNOG00000003531	LOC685789
ENSRNOG00000024763	Eno1-ps6
ENSRNOG00000046097	AABR07042071.1
ENSRNOG00000051726	AABR07042418.1
ENSRNOG00000007495	Smpx
ENSRNOG00000065503	LOC680190
ENSRNOG00000002537	Wnk3
ENSRNOG00000003883	LOC317456
ENSRNOG00000003532	Magea13
ENSRNOG00000071107	Cldn34b
ENSRNOG00000043402	Cldn34d
ENSRNOG00000071186	LOC685790
ENSRNOG00000064144	LOC120099191
ENSRNOG00000070324	Samt2
ENSRNOG00000003809	Sat1
ENSRNOG00000060137	Gpr173
ENSRNOG00000071039	LOC685699
ENSRNOG00000000866	Rbmx
ENSRNOG00000003763	Prdx4
ENSRNOG00000032418	LOC689396
ENSRNOG00000024322	Shroom2
ENSRNOG00000000861	Zic3
ENSRNOG00000032629	Magea14
ENSRNOG00000006632	Rps6ka3
ENSRNOG00000011562	Slitrk2
ENSRNOG00000057706	Kdm5c
ENSRNOG00000002413	Gpc4
ENSRNOG00000061782	Tspyl2
ENSRNOG00000049579	LOC102546596
ENSRNOG00000007644	Yy2
ENSRNOG00000003049	Hsd17b10
ENSRNOG00000003409	Ldoc1
ENSRNOG00000003081	Ribc1
ENSRNOG00000069252	Ptchd1
ENSRNOG00000003139	Smc1a
ENSRNOG00000003860	AABR07038250.1
ENSRNOG00000027831	Map7d3
ENSRNOG00000029158	LOC100362173
ENSRNOG00000012560	Ctag2
ENSRNOG00000003713	Pbsn
ENSRNOG00000058975	Iqsec2
ENSRNOG00000046662	Ints6l
ENSRNOG00000060486	Ptges3l1
ENSRNOG00000063224	Obp1f
ENSRNOG00000058521	AABR07042226.1
ENSRNOG00000066658	LOC120099343
ENSRNOG00000001465	Ids
ENSRNOG00000070796	LOC120099189
ENSRNOG00000037381	AABR07042293.1
ENSRNOG00000031222	RGD1561327
ENSRNOG00000058507	AABR07041972.1
ENSRNOG00000048059	Ct45a9
ENSRNOG00000011047	Tmem185a
ENSRNOG00000063254	Eola2
ENSRNOG00000011096	Hmgb3
ENSRNOG00000062315	LOC100912196
ENSRNOG00000069253	Fam9c
ENSRNOG00000052572	Aff2
ENSRNOG00000022882	Rpsa-ps4
ENSRNOG00000064535	RGD1561481
ENSRNOG00000053397	Fmr1nb
ENSRNOG00000003435	Mcf2
ENSRNOG00000061428	Pasd1
ENSRNOG00000056855	LOC100360413
ENSRNOG00000015544	Tuba1c
ENSRNOG00000011335	Gpr50
ENSRNOG00000057464	Fmr1
ENSRNOG00000062783	Slitrk4
ENSRNOG00000059593	Cetn2
ENSRNOG00000068777	Pwwp4
ENSRNOG00000053402	Gabrq
ENSRNOG00000051704	Zfp185
ENSRNOG00000048606	Vma21
ENSRNOG00000052022	Pnma3
ENSRNOG00000058317	Pnck
ENSRNOG00000064273	LOC689600
ENSRNOG00000056558	Gabra3
ENSRNOG00000066176	Prrg3
ENSRNOG00000070033	F8a1
ENSRNOG00000068983	Magea4
ENSRNOG00000055822	LOC103690322
ENSRNOG00000068104	LOC100911047
ENSRNOG00000056765	Rpl10
ENSRNOG00000058882	Emd
ENSRNOG00000055185	Dusp9
ENSRNOG00000061182	Gabre
ENSRNOG00000050177	LOC100911002
ENSRNOG00000055756	Bcap31
ENSRNOG00000056524	Abcd1
ENSRNOG00000064693	Xlr3a
ENSRNOG00000057620	Slc6a8
ENSRNOG00000054272	Dhx57
ENSRNOG00000006082	Rmdn2
ENSRNOG00000006523	Atl2
ENSRNOG00000006929	Hnrnpll
ENSRNOG00000040287	Cyp1b1
ENSRNOG00000032136	Cdc42ep3
ENSRNOG00000033376	AABR07065782.1
ENSRNOG00000004706	Vit
ENSRNOG00000025926	Heatr5b
ENSRNOG00000004806	Strn
ENSRNOG00000015796	Msh2
ENSRNOG00000007023	Galm
ENSRNOG00000015667	Epcam
ENSRNOG00000005289	Prkd3
ENSRNOG00000015059	Mcfd2
ENSRNOG00000016110	Kcnk12
ENSRNOG00000067086	Calm2
ENSRNOG00000005279	Ndufaf7
ENSRNOG00000040136	Stpg4
ENSRNOG00000024372	Cwf19l2
ENSRNOG00000005087	Cebpz
ENSRNOG00000024525	Alkbh8
ENSRNOG00000014879	Ttc7a
ENSRNOG00000064368	Cebpzos
ENSRNOG00000016528	Ppp1r21
ENSRNOG00000015566	Atp6v1e2
ENSRNOG00000005705	Qpct
ENSRNOG00000028504	Socs5
ENSRNOG00000016703	Gtf2a1l
ENSRNOG00000005810	Nlrc4
ENSRNOG00000016688	Ston1
ENSRNOG00000042932	Ttc27
ENSRNOG00000015603	Prkce
ENSRNOG00000030328	Fam98a
ENSRNOG00000016712	Lhcgr
ENSRNOG00000015215	Cript
ENSRNOG00000032703	Rasgrp3
ENSRNOG00000015325	Pigf
ENSRNOG00000005856	Slc30a6
ENSRNOG00000046926	Tmem247
ENSRNOG00000016783	Fshr
ENSRNOG00000049335	Sult6b1
ENSRNOG00000021318	Epas1
ENSRNOG00000040110	Foxn2
ENSRNOG00000048315	Eif2ak2
ENSRNOG00000002516	Mtm1
ENSRNOG00000014720	Srbd1
ENSRNOG00000068029	Six2
ENSRNOG00000069334	LOC100359600
ENSRNOG00000050220	Nrxn1
ENSRNOG00000057031	Six3
ENSRNOG00000007172	Map4k3
ENSRNOG00000005124	Plekhh2
ENSRNOG00000005420	Abcg8
ENSRNOG00000016396	Fbxo11
ENSRNOG00000005250	Abcg5
ENSRNOG00000016134	Msh6
ENSRNOG00000063108	H3f3a-ps3
ENSRNOG00000015559	AABR07062670.1
ENSRNOG00000030667	Ppm1b
ENSRNOG00000062020	LOC679690
ENSRNOG00000051000	Fam241b-ps1
ENSRNOG00000004188	Sfnl1
ENSRNOG00000029776	Igh-6-ps1
ENSRNOG00000049398	AABR07063276.1
ENSRNOG00000040045	Crnkl1-ps1
ENSRNOG00000004577	Fez2
ENSRNOG00000052193	LOC120103497
ENSRNOG00000031342	AABR07063082.1
ENSRNOG00000005877	Lrpprc
ENSRNOG00000028518	Msgn1
ENSRNOG00000002495	AABR07063126.1
ENSRNOG00000065320	LOC100360357
ENSRNOG00000031564	H2az1-ps2
ENSRNOG00000005067	Zfp36l2
ENSRNOG00000024310	Kcnf1
ENSRNOG00000050408	AABR07064590.1
ENSRNOG00000004208	Crim1
ENSRNOG00000032523	LOC120093238
ENSRNOG00000030629	Camkmt
ENSRNOG00000062523	LOC120093241
ENSRNOG00000065148	RGD1565766
ENSRNOG00000064848	Rps20-ps6
ENSRNOG00000046279	AABR07063703.1
ENSRNOG00000007744	Ehd3
ENSRNOG00000029871	Slc8a3
ENSRNOG00000068823	Alg11-ps2
ENSRNOG00000030034	Sox11
ENSRNOG00000039207	Ccdc71l
ENSRNOG00000047115	Cox16
ENSRNOG00000007326	Prepl
ENSRNOG00000047877	AABR07064622.1
ENSRNOG00000056825	AABR07072539.4
ENSRNOG00000007951	Galnt14
ENSRNOG00000011091	Ferd3l
ENSRNOG00000032513	Prps1l1
ENSRNOG00000006399	Synj2bp
ENSRNOG00000068503	RGD1560073
ENSRNOG00000062245	Ndufa10l1
ENSRNOG00000027136	Spast
ENSRNOG00000029594	LOC120093247
ENSRNOG00000064776	LOC120103454
ENSRNOG00000031317	RGD1559629
ENSRNOG00000007006	Slc3a1
ENSRNOG00000030058	LOC100359600
ENSRNOG00000002874	Rbm25
ENSRNOG00000034026	Lclat1
ENSRNOG00000030869	Aldoart2
ENSRNOG00000027126	Dpy30
ENSRNOG00000031285	Timm23b
ENSRNOG00000005151	Dync2li1
ENSRNOG00000066637	Rps10
ENSRNOG00000004589	Galnt16
ENSRNOG00000067538	LOC108351161
ENSRNOG00000022697	Clec14a
ENSRNOG00000006340	Memo1
ENSRNOG00000008614	Zfyve1
ENSRNOG00000049817	LOC108351365
ENSRNOG00000062652	Fau
ENSRNOG00000026742	Ypel5
ENSRNOG00000038771	LOC689408
ENSRNOG00000008584	Rnaseh1
ENSRNOG00000004163	Rpl11-ps10
ENSRNOG00000067139	Rpl10l
ENSRNOG00000021403	Rhob
ENSRNOG00000025899	Thada
ENSRNOG00000004509	Eapp
ENSRNOG00000007459	Pcnx1
ENSRNOG00000028058	AABR07064716.1
ENSRNOG00000067604	Dcdc2c
ENSRNOG00000005053	Egln3
ENSRNOG00000069595	RGD1559639
ENSRNOG00000004499	Gpr135
ENSRNOG00000065519	Ccdc71l
ENSRNOG00000027042	Srd5a2
ENSRNOG00000008299	Allc
ENSRNOG00000033058	LOC108351255
ENSRNOG00000031263	Haao
ENSRNOG00000029172	LOC100361944
ENSRNOG00000042697	Akr1b1-ps1
ENSRNOG00000068162	Npas3
ENSRNOG00000007081	Xdh
ENSRNOG00000006599	RGD1559921
ENSRNOG00000004535	Kcng3
ENSRNOG00000007237	Id2
ENSRNOG00000029835	RGD1562381
ENSRNOG00000066896	RGD1559724
ENSRNOG00000008086	Dpf3
ENSRNOG00000064224	LOC102552092
ENSRNOG00000063453	LOC108351242
ENSRNOG00000004526	Cox7a2l
ENSRNOG00000009039	Trappc12
ENSRNOG00000004582	AABR07064983.1
ENSRNOG00000063643	LOC299190
ENSRNOG00000055777	AABR07064980.1
ENSRNOG00000010126	Riox1
ENSRNOG00000051551	AABR07064867.2
ENSRNOG00000009285	Eipr1
ENSRNOG00000012062	Npc2
ENSRNOG00000056011	LOC314140
ENSRNOG00000038335	AABR07064999.1
ENSRNOG00000042752	Ppil2-ps1
ENSRNOG00000012085	Isca2
ENSRNOG00000053311	Gle1-ps1
ENSRNOG00000042542	AABR07065217.2
ENSRNOG00000033090	Ltbp1
ENSRNOG00000011026	Irf2bpl
ENSRNOG00000066815	dsr-2
ENSRNOG00000009151	Mipol1
ENSRNOG00000050817	LOC120103587
ENSRNOG00000061911	AABR07065590.1
ENSRNOG00000012652	RGD1565693
ENSRNOG00000008644	Nkx2-1
ENSRNOG00000070197	LOC103692684
ENSRNOG00000032375	Capn13
ENSRNOG00000068075	LOC120103476
ENSRNOG00000052017	Dio3
ENSRNOG00000027317	Ylpm1
ENSRNOG00000053429	AABR07065589.1
ENSRNOG00000005610	Yipf4
ENSRNOG00000005249	Snx6
ENSRNOG00000030294	Eml4
ENSRNOG00000004269	Myt1l
ENSRNOG00000004262	LOC102546716
ENSRNOG00000039902	Lbh
ENSRNOG00000032348	LOC103690996
ENSRNOG00000005826	RGD1562420
ENSRNOG00000004657	Sec23a
ENSRNOG00000008683	Alk
ENSRNOG00000063718	LOC108351200
ENSRNOG00000006321	RGD1560842
ENSRNOG00000004360	Gemin2
ENSRNOG00000008806	Clip4
ENSRNOG00000068595	LOC120103526
ENSRNOG00000004696	Arhgap5
ENSRNOG00000008942	Pcare
ENSRNOG00000007390	Nfkbia
ENSRNOG00000056792	AABR07064584.1
ENSRNOG00000071054	LOC108351243
ENSRNOG00000027191	Birc6
ENSRNOG00000006976	Med6
ENSRNOG00000065348	Pax9
ENSRNOG00000005144	Tmem18
ENSRNOG00000006878	Slc26a3
ENSRNOG00000007254	Ttc9
ENSRNOG00000008931	Slc25a21
ENSRNOG00000004205	Pkdcc
ENSRNOG00000060614	Pxdn
ENSRNOG00000004199	AABR07062753.1
ENSRNOG00000004103	Trappc6b
ENSRNOG00000007690	Cmpk2
ENSRNOG00000025317	Gpatch11
ENSRNOG00000004646	Tpo
ENSRNOG00000004061	Pnn
ENSRNOG00000026316	Wdr43
ENSRNOG00000008082	Rgs6
ENSRNOG00000009385	Pik3cg
ENSRNOG00000009284	Foxa1
ENSRNOG00000008479	Slc8a1
ENSRNOG00000004928	Sntg2
ENSRNOG00000004612	Ppp1cb
ENSRNOG00000022791	Ttc6
ENSRNOG00000007253	Cbll1
ENSRNOG00000027305	Lsm5
ENSRNOG00000068412	Fosl2
ENSRNOG00000009790	Kcnk3
ENSRNOG00000058692	Slc26a4
ENSRNOG00000046262	3110082J24Rik
ENSRNOG00000007907	Tmem178a
ENSRNOG00000005660	Fam110c
ENSRNOG00000007646	Sipa1l1
ENSRNOG00000024905	Drc1
ENSRNOG00000006828	Baz1a
ENSRNOG00000026037	Plb1
ENSRNOG00000009079	Prkar2b
ENSRNOG00000004382	Arel1
ENSRNOG00000005285	Fbxo33
ENSRNOG00000004723	Fcf1
ENSRNOG00000005550	Lrfn5
ENSRNOG00000057813	Ift172
ENSRNOG00000007884	Bcap29
ENSRNOG00000004685	Mta3
ENSRNOG00000046740	Eif4a1-ps8
ENSRNOG00000046896	AABR07064392.1
ENSRNOG00000005061	Dlst
ENSRNOG00000006986	RGD1304624
ENSRNOG00000004534	Spdya
ENSRNOG00000047941	Krtcap3
ENSRNOG00000006364	Dld
ENSRNOG00000004901	Slc4a1ap
ENSRNOG00000032776	Srp54a
ENSRNOG00000040266	Cdkl4
ENSRNOG00000026905	Ppm1g
ENSRNOG00000064975	Fam177a1
ENSRNOG00000005530	Rps6kl1
ENSRNOG00000027332	Gemin6
ENSRNOG00000050570	Nrbp1
ENSRNOG00000004927	Supt7l
ENSRNOG00000027343	Ttc39d
ENSRNOG00000023591	Ppp2r3c
ENSRNOG00000053460	Acot3
ENSRNOG00000008155	Dus4l
ENSRNOG00000006090	Ucn
ENSRNOG00000029637	Acot6
ENSRNOG00000004941	Gpn1
ENSRNOG00000006146	Trim54
ENSRNOG00000007043	Prorp
ENSRNOG00000009856	Sypl1
ENSRNOG00000049989	Wdcp
ENSRNOG00000051280	AABR07064502.1
ENSRNOG00000004364	Babam2
ENSRNOG00000056610	Cog5
ENSRNOG00000058973	Atad2b
ENSRNOG00000007114	Psma6
ENSRNOG00000006204	Slc30a3
ENSRNOG00000005998	Smoc1
ENSRNOG00000027360	Srsf7
ENSRNOG00000008423	Gpr22
ENSRNOG00000004710	Rbks
ENSRNOG00000008927	Hbp1
ENSRNOG00000008961	Mapre3
ENSRNOG00000008249	Brms1l
ENSRNOG00000025388	Mrpl33
ENSRNOG00000042333	Dnal1
ENSRNOG00000055899	Ccdc121
ENSRNOG00000008996	Dpysl5
ENSRNOG00000047455	Cdhr3
ENSRNOG00000005298	Zfp513
ENSRNOG00000008291	Thumpd2
ENSRNOG00000056721	Fancm
ENSRNOG00000010553	Pnma1
ENSRNOG00000010800	Hadhb
ENSRNOG00000010653	Mideas
ENSRNOG00000009754	Nampt
ENSRNOG00000011918	Vsx2
ENSRNOG00000026884	Snx17
ENSRNOG00000023093	Mis18bp1
ENSRNOG00000007106	Sos1
ENSRNOG00000024629	Hadha
ENSRNOG00000047312	Noxred1
ENSRNOG00000048145	Sstr1
ENSRNOG00000068687	Ubxn2a
ENSRNOG00000032391	Esyt2
ENSRNOG00000036490	Mir376b
ENSRNOG00000022970	Nkx2-8
ENSRNOG00000005260	Acp1
ENSRNOG00000003988	Dnajc27
ENSRNOG00000035618	Mir345
ENSRNOG00000068695	Diras3
ENSRNOG00000035634	Mir300
ENSRNOG00000026344	Togaram2
ENSRNOG00000035612	Mir342
ENSRNOG00000007061	Arhgef33
ENSRNOG00000046172	Sf3b6
ENSRNOG00000023230	RGD1307621
ENSRNOG00000010194	Ift43
ENSRNOG00000046763	Adss1
ENSRNOG00000012094	Ltbp2
ENSRNOG00000047143	Fkbp1b
ENSRNOG00000045892	Cfl2
ENSRNOG00000005301	Eif2b4
ENSRNOG00000011040	Tomm70-ps1
ENSRNOG00000022738	AC098459.1
ENSRNOG00000050114	Fam228a
ENSRNOG00000049783	Rcor1
ENSRNOG00000005522	Sh3yl1
ENSRNOG00000028650	Inf2
ENSRNOG00000049615	Fam228b
ENSRNOG00000056904	Gtf3c2
ENSRNOG00000010227	Gpatch2l
ENSRNOG00000000618	Mdga2
ENSRNOG00000050386	Pfn4
ENSRNOG00000011111	Cipc
ENSRNOG00000037436	Macc1
ENSRNOG00000024766	Adgrf3
ENSRNOG00000003759	Galc
ENSRNOG00000049430	Mpv17
ENSRNOG00000047088	Rab10
ENSRNOG00000004521	Prpf39
ENSRNOG00000010646	Tmem229b
ENSRNOG00000004158	Hdac9
ENSRNOG00000065590	Gpr65
ENSRNOG00000012950	Efr3b
ENSRNOG00000012146	Pomt2
ENSRNOG00000005410	Cdca7l
ENSRNOG00000004629	Fkbp3
ENSRNOG00000047708	Gstz1
ENSRNOG00000010750	Polr1f
ENSRNOG00000003908	Cep128
ENSRNOG00000039815	Zfp512
ENSRNOG00000005371	Klhl29
ENSRNOG00000064799	Tmed8
ENSRNOG00000004342	Ahr
ENSRNOG00000004196	Rps29
ENSRNOG00000050413	Samd15
ENSRNOG00000003732	Flrt2
ENSRNOG00000007141	Preb
ENSRNOG00000004218	Klhl28
ENSRNOG00000005054	Prox2
ENSRNOG00000012264	Alkbh1
ENSRNOG00000004068	Ncoa1
ENSRNOG00000005451	Dnah11
ENSRNOG00000025689	Abhd1
ENSRNOG00000012314	Slirp
ENSRNOG00000010567	Angel1
ENSRNOG00000025736	Tcf23
ENSRNOG00000005650	Pgf
ENSRNOG00000004415	Togaram1
ENSRNOG00000037998	Snw1
ENSRNOG00000009898	Cib4
ENSRNOG00000027960	Acot3
ENSRNOG00000009905	Fam166c
ENSRNOG00000025726	Prr30
ENSRNOG00000005678	Lamb1
ENSRNOG00000005003	Ptprn2
ENSRNOG00000051056	Fndc4
ENSRNOG00000011334	Tmem63c
ENSRNOG00000046741	Itsn2
ENSRNOG00000008246	Emilin1
ENSRNOG00000003955	Spata7
ENSRNOG00000008047	Khk
ENSRNOG00000028629	Akt1
ENSRNOG00000009448	Papln
ENSRNOG00000011101	Twist1
ENSRNOG00000064692	Kif4b
ENSRNOG00000008612	Agbl5
ENSRNOG00000021751	AABR07065265.1
ENSRNOG00000010730	Efcab10
ENSRNOG00000005154	Alkal2
ENSRNOG00000010259	Esrrb
ENSRNOG00000046256	Ralgapa1
ENSRNOG00000004994	Agr3
ENSRNOG00000008501	AABR07052130.1
ENSRNOG00000009967	Otof
ENSRNOG00000021475	Ldah
ENSRNOG00000009653	Numb
ENSRNOG00000028640	Siva1
ENSRNOG00000006119	Slc7a15
ENSRNOG00000037562	Zbtb42
ENSRNOG00000048378	Vrtn
ENSRNOG00000006467	Eif2b2
ENSRNOG00000004186	Snx13
ENSRNOG00000014595	Brf1
ENSRNOG00000005542	Apob
ENSRNOG00000011719	Ngb
ENSRNOG00000014693	Btbd6
ENSRNOG00000004542	Ttc8
ENSRNOG00000026474	Cad
ENSRNOG00000063964	Jdp2
ENSRNOG00000009110	Psen1
ENSRNOG00000009459	Slc35f6
ENSRNOG00000011285	Zdhhc22
ENSRNOG00000006046	Gdf7
ENSRNOG00000056141	Matn3
ENSRNOG00000004300	Gtf2a1
ENSRNOG00000048874	Gckr
ENSRNOG00000023508	Mfsd2b
ENSRNOG00000033776	LOC100359668
ENSRNOG00000049088	Ttc32
ENSRNOG00000008610	Mbip
ENSRNOG00000012210	Sptlc2
ENSRNOG00000057628	Slc5a6
ENSRNOG00000010415	Atxn7l1
ENSRNOG00000063175	Catsperb
ENSRNOG00000034190	Ighm
ENSRNOG00000048981	Ahsa1
ENSRNOG00000059106	Snord113l3
ENSRNOG00000064221	LOC120093402
ENSRNOG00000028155	Dnaaf2
ENSRNOG00000062788	LOC120093366
ENSRNOG00000028783	Wdr35
ENSRNOG00000064356	LOC120093326
ENSRNOG00000054892	Snord113l1
ENSRNOG00000007923	Cgref1
ENSRNOG00000066742	LOC120093376
ENSRNOG00000050312	Ism2
ENSRNOG00000063558	LOC120093386
ENSRNOG00000005046	Tspan13
ENSRNOG00000070473	LOC120093387
ENSRNOG00000070272	LOC120093361
ENSRNOG00000068546	LOC120093370
ENSRNOG00000004242	Pole2
ENSRNOG00000065483	LOC120093383
ENSRNOG00000008015	Fos
ENSRNOG00000025049	Lrrc72
ENSRNOG00000066357	LOC120093369
ENSRNOG00000059947	Sdc1
ENSRNOG00000067258	LOC120093373
ENSRNOG00000026578	Dnajc5g
ENSRNOG00000004709	Foxn3
ENSRNOG00000065959	LOC120093396
ENSRNOG00000010457	Vash1
ENSRNOG00000069158	LOC120093399
ENSRNOG00000051710	RGD1559808
ENSRNOG00000066107	LOC120093367
ENSRNOG00000065996	LOC120093393
ENSRNOG00000003999	Adcy3
ENSRNOG00000005770	Sostdc1
ENSRNOG00000062991	LOC120093329
ENSRNOG00000008588	Batf
ENSRNOG00000051976	LOC120093410
ENSRNOG00000059295	Selenoi
ENSRNOG00000063789	LOC120093382
ENSRNOG00000068799	LOC120093364
ENSRNOG00000065834	LOC120093330
ENSRNOG00000061433	Snord113l2
ENSRNOG00000071213	LOC120093350
ENSRNOG00000004425	Klhdc1
ENSRNOG00000050111	Cenpo
ENSRNOG00000008754	Flvcr2
ENSRNOG00000005470	Atxn3
ENSRNOG00000067815	LOC120093325
ENSRNOG00000023116	Agmo
ENSRNOG00000067688	LOC120093380
ENSRNOG00000004059	Ptrhd1
ENSRNOG00000063750	LOC120093407
ENSRNOG00000008812	Tmem214
ENSRNOG00000053761	Snord113l4
ENSRNOG00000064450	LOC120093388
ENSRNOG00000060721	LOC120093411
ENSRNOG00000068804	LOC120093403
ENSRNOG00000064737	LOC102552313
ENSRNOG00000063542	LOC120093363
ENSRNOG00000006062	Hs1bp3
ENSRNOG00000027707	Exd2
ENSRNOG00000004239	St13-ps2
ENSRNOG00000066457	LOC120093381
ENSRNOG00000030332	Ighg1
ENSRNOG00000005718	Llph-ps1
ENSRNOG00000062402	LOC120093344
ENSRNOG00000068455	LOC102552530
ENSRNOG00000070538	LOC120093371
ENSRNOG00000006588	Meox2
ENSRNOG00000032178	Cenpa
ENSRNOG00000063661	LOC120093332
ENSRNOG00000063928	LOC120093389
ENSRNOG00000008781	Erg28
ENSRNOG00000066459	LOC120093336
ENSRNOG00000005264	Sav1
ENSRNOG00000067294	LOC120093331
ENSRNOG00000065039	LOC120093351
ENSRNOG00000060568	Ptpn21
ENSRNOG00000068630	LOC120093349
ENSRNOG00000065917	LOC362795
ENSRNOG00000046064	Tigar-ps1
ENSRNOG00000053121	LOC120093472
ENSRNOG00000011394	Kif3c
ENSRNOG00000005096	Bzw2
ENSRNOG00000051923	LOC120093413
ENSRNOG00000004908	Smc6
ENSRNOG00000054705	LOC120093446
ENSRNOG00000004234	Mgat2
ENSRNOG00000061723	LOC120093312
ENSRNOG00000064344	LOC102549780
ENSRNOG00000063323	LOC120093505
ENSRNOG00000059576	LOC120093478
ENSRNOG00000065018	LOC120093494
ENSRNOG00000057665	LOC120093305
ENSRNOG00000005023	Agr2
ENSRNOG00000052171	LOC120093499
ENSRNOG00000036243	Mir493
ENSRNOG00000062520	LOC120093476
ENSRNOG00000036489	Mir487b
ENSRNOG00000011908	Asxl2
ENSRNOG00000059648	LOC120093449
ENSRNOG00000035409	Snora58
ENSRNOG00000005733	Cpsf2
ENSRNOG00000040386	Mir758
ENSRNOG00000060643	LOC120093319
ENSRNOG00000045015	Scarna3
ENSRNOG00000053020	LOC120093462
ENSRNOG00000005623	Ankmy2
ENSRNOG00000071087	LOC120093491
ENSRNOG00000004899	Kcns3
ENSRNOG00000035574	Mir411
ENSRNOG00000057513	LOC120093317
ENSRNOG00000036492	rno-mir-679
ENSRNOG00000058165	Y_RNA
ENSRNOG00000036496	Mir127
ENSRNOG00000056412	LOC120093295
ENSRNOG00000036499	Mir540
